PRODUCT_ID,PRODUCT_NAME,PRODUCT_CATEGORY,PRICE,SUPPLIER_ID,PRODUCT_COLOR,MANUFACTURING_DATE,EXPIRATION_DATE,WARRANTY_PERIOD,QUANTITY_IN_STOCK,RATING,SALES_VOLUME,WEIGHT_GRAMS,DISCOUNT_PERCENTAGE
prod-00296,Nature Valley Granola Bars (296),Snacks,7.26,ce1544ea-a99a-48bb-9953-843aa98b344d,Orange,2019-11-30,2027-09-06,31 months,329,3.8,1954,1900,5
prod-00297,Broccoli Crowns (297),Vegetables,35.78,bee3dc85-58e6-4ef2-90d8-acd63b0dc6fe,Black,2022-03-06,2027-10-04,25 months,886,3.3,3968,380,25
prod-00298,DiGiorno Pepperoni Pizza (298),Frozen Foods,27.06,d394b9a8-6ca9-4308-bf1c-66c9febf5a9c,Black,2020-04-02,2024-09-09,27 months,933,3.0,3890,1689,5
prod-00299,Popcorners Kettle Corn (299),Snacks,43.86,91dd65d8-2e4c-4ef3-bcb6-83dc4bee85eb,Orange,2021-04-05,2027-12-19,33 months,659,3.3,3132,1235,25
prod-00300,Dole Pineapple Chunks (300),Fruits,75.92,d2763fd2-65d7-4987-919d-5e2da34b1465,Orange,2020-01-10,2028-06-02,18 months,247,4.3,944,1810,25
prod-00301,Oreo Double Stuf Cookies (301),Snacks,94.90,786b71f3-ac58-4e4b-8be6-8c58cfa1fa8b,White,2024-06-17,2025-10-17,17 months,956,4.6,1807,396,10
prod-00302,Oreo Double Stuf Cookies (302),Snacks,12.12,45051a30-d437-4638-941d-5f875d0e89b8,Purple,2023-12-08,2025-10-19,12 months,560,5.0,2107,790,20
prod-00303,Kind Protein Bars (303),Snacks,22.11,5c90737a-c5e5-4dc7-ae4b-b7b476834546,Purple,2021-09-22,2027-03-23,31 months,801,3.7,1373,661,25
prod-00304,Cabot Vermont Cheddar (304),Dairy,48.87,ca293061-6528-4017-bd22-81df9be8c80e,Orange,2023-06-23,2025-08-07,6 months,193,4.2,4534,1240,30
prod-00305,Pepsi Zero Sugar (305),Beverages,38.99,a57171b2-4ab3-4750-bb57-8f37efd72743,Purple,2024-04-28,2026-05-22,21 months,658,4.9,2204,1150,0
prod-00306,Red Bull Energy Drink (306),Beverages,26.60,52ae22b4-ecfd-493d-be5a-56bc4ea5ee3a,Purple,2024-05-15,2028-02-03,23 months,250,3.3,3067,1555,10
prod-00307,Philadelphia Cream Cheese (307),Dairy,52.50,fd8d717a-84c4-4400-9260-279f01dc8aa3,Black,2021-11-27,2025-02-20,29 months,173,4.4,4342,410,25
prod-00308,Dave's Killer Bread (308),Bakery,8.40,97ad9dd3-b4df-4ee0-a174-c76c14d5cca6,Black,2024-06-22,2025-07-06,32 months,236,4.5,4941,1826,30
prod-00309,Cabot Vermont Cheddar (309),Dairy,59.82,dd42b0b3-986b-482d-aa56-d9d21a7f46e6,Green,2020-12-11,2025-09-03,31 months,375,3.2,1312,974,30
prod-00310,Cucumbers 2-Pack (310),Vegetables,98.01,2c7c5973-65ea-41ff-bfa3-37c99ea8902d,White,2019-10-27,2025-05-04,25 months,513,4.7,2395,489,10
prod-00311,Russet Potatoes 5lb (311),Vegetables,72.57,e2d4ff91-ff67-47d8-8d1c-033f729564a7,Black,2023-05-19,2026-11-27,21 months,398,4.6,2297,1798,20
prod-00312,Kind Protein Bars (312),Snacks,53.73,21610193-b675-42fc-bfb2-6ef3148f92d9,Purple,2024-04-28,2028-06-28,22 months,820,3.1,4909,1585,10
prod-00313,Russet Potatoes 5lb (313),Vegetables,3.96,aba1d3ba-d72e-4b3d-85c6-b2a54c4236b9,Purple,2019-12-17,2025-03-02,29 months,709,3.2,3384,105,20
prod-00314,Carrots 2lb Bag (314),Vegetables,45.68,ae0f039d-c27c-4354-bad4-9a841a7a4894,Red,2020-12-14,2028-03-15,25 months,813,3.1,2364,802,5
prod-00315,Horizon Organic Whole Milk (315),Dairy,81.04,771a93d5-1aa7-4907-b56b-09bc5c6a13e4,Orange,2023-12-02,2027-02-26,6 months,981,3.7,1710,1110,5
prod-00316,Sargento Shredded Cheddar (316),Dairy,63.47,4861cd28-2378-4108-9e09-db3dd6bcd070,Black,2023-12-10,2028-09-10,24 months,452,4.0,1518,629,20
prod-00317,Sweet Potatoes (317),Vegetables,98.67,935ca938-423c-412e-9b3b-2e4a207d1435,Blue,2022-08-10,2024-09-26,25 months,395,4.1,1886,258,25
prod-00318,Bananas Bunch (318),Fruits,53.04,8697e407-ad43-4ef5-b6e5-d4d004f1e2fb,Red,2022-07-07,2028-03-02,7 months,560,3.5,4499,1431,15
prod-00319,Marie Callender's Chicken Pot Pie (319),Frozen Foods,50.00,530efe5e-b071-4fd2-b6ea-bdfe3e096eca,White,2022-04-01,2028-05-24,28 months,196,4.8,3582,1779,15
prod-00320,Coca-Cola Classic 12-Pack (320),Beverages,11.67,4c7d1179-0f89-4904-b2fd-ecfb1d668f6e,Green,2022-05-16,2024-09-01,16 months,197,3.7,1977,1051,0
prod-00321,Roma Tomatoes (321),Vegetables,82.28,fc976e67-6f45-4d72-acd9-cba902fadb3c,White,2020-11-23,2025-08-20,24 months,913,3.1,3007,1318,15
prod-00322,Dole Pineapple Chunks (322),Fruits,91.03,7ec6196b-9333-4aa8-b235-df18b998903d,Purple,2023-05-09,2028-07-15,12 months,760,3.6,479,1602,0
prod-00323,Marie Callender's Chicken Pot Pie (323),Frozen Foods,29.35,edffdd57-ab99-4036-abc0-d702f36bf29b,Black,2020-07-21,2025-11-14,35 months,869,4.1,3400,329,30
prod-00324,Doritos Nacho Cheese (324),Snacks,67.70,26019282-4092-43d8-9f01-d0a7de4d5b2e,Black,2022-10-07,2027-02-17,21 months,538,3.8,793,1629,20
prod-00325,Popcorners Kettle Corn (325),Snacks,4.44,3f82748e-26d9-4029-af0b-69bcb1163650,Yellow,2020-05-05,2027-07-04,18 months,978,3.5,3676,1825,25
prod-00326,Doritos Nacho Cheese (326),Snacks,35.32,df13c4d2-6047-4e73-ad54-a8b6b91fe662,Orange,2023-01-29,2025-12-05,21 months,985,3.3,4245,1460,20
prod-00327,King's Hawaiian Rolls (327),Bakery,71.96,c890d7e5-0ded-4b09-9da5-bba832e91390,Blue,2019-08-30,2026-02-12,14 months,689,4.6,1547,791,20
prod-00328,Lipton Green Tea (328),Beverages,21.74,e19a41c5-a47d-45e7-bf71-5ac93d4c0748,Green,2023-09-16,2025-07-04,31 months,600,5.0,2490,232,0
prod-00329,Cucumbers 2-Pack (329),Vegetables,55.14,c912b3e8-257f-4d98-8b8f-93349809124a,Yellow,2024-08-01,2027-06-20,17 months,387,3.7,1855,1048,10
prod-00330,Sweet Potatoes (330),Vegetables,31.39,a2656bbc-f858-426b-b0c6-627f04e50491,Red,2024-07-08,2025-06-26,30 months,921,3.8,3184,1843,0
prod-00331,Nature Valley Granola Bars (331),Snacks,67.98,3e827f9f-508e-4ca9-b51a-b1d1bd72133f,Black,2022-11-30,2025-03-04,27 months,690,4.2,1979,1780,25
prod-00332,Organic Gala Apples (332),Fruits,94.58,51717c3a-5d29-46ec-af9d-181bcc5f4006,Red,2022-10-27,2025-08-08,29 months,828,4.4,2909,258,30
prod-00333,Red Bull Energy Drink (333),Beverages,59.04,1e8826df-f1df-401d-8692-4b163c03dabe,Blue,2021-01-09,2028-11-12,10 months,522,3.8,947,1395,25
prod-00334,Gatorade Lemon-Lime (334),Beverages,30.84,a7ad583c-5a9d-4ce2-b3f5-ebc870bc1fa3,Red,2024-07-01,2026-02-28,8 months,995,4.8,3071,632,30
prod-00335,Cucumbers 2-Pack (335),Vegetables,50.03,45e712ce-ade5-4d11-85e9-23103f72e910,Blue,2020-05-17,2024-11-16,22 months,200,4.1,4161,780,10
prod-00336,Lipton Green Tea (336),Beverages,68.45,0e9fb97f-d7f6-453d-923c-b3e19c0f1209,Red,2023-02-10,2026-11-16,11 months,464,3.9,1295,394,5
prod-00337,Starbucks Cold Brew (337),Beverages,24.98,5843500e-aae3-410e-9a0a-e21a7223af41,White,2023-12-07,2026-04-05,7 months,347,4.3,1612,1928,5
prod-00338,Silk Almond Milk (338),Dairy,74.76,607e7c42-9d6b-4169-9240-d42e50905c71,Purple,2020-04-25,2025-12-19,23 months,660,4.9,4002,1036,10
prod-00339,Organic Baby Spinach (339),Vegetables,70.59,1ae7b7a3-77c5-42cc-abe0-7f833cbccd08,White,2024-03-04,2025-11-04,14 months,312,4.6,3420,920,30
prod-00340,Organic Gala Apples (340),Fruits,94.50,74e5d535-f8c9-4661-a247-ff67cf4253d4,Purple,2024-04-10,2025-02-22,27 months,813,3.1,2557,1453,25
prod-00341,Broccoli Crowns (341),Vegetables,11.51,fdbc91f4-1e33-4135-a280-f70eb0f67afc,Blue,2019-12-09,2027-04-11,12 months,193,3.7,3562,1923,30
prod-00342,Pepperidge Farm Milano Cookies (342),Bakery,40.16,e89adae8-b91c-4f50-9f01-368c2b3bddcc,Purple,2024-05-05,2024-11-03,32 months,395,3.9,3550,380,10
prod-00343,Navel Oranges (343),Fruits,5.46,b185f73b-ad89-4247-b3d0-71aebaa829a0,Orange,2024-01-15,2025-11-19,7 months,673,3.6,326,1560,30
prod-00344,Nature Valley Granola Bars (344),Snacks,68.79,dc7277a4-6302-4211-9fb1-4877315f35da,Orange,2022-12-28,2027-10-13,20 months,621,4.4,1907,1187,15
prod-00345,Marie Callender's Chicken Pot Pie (345),Frozen Foods,67.73,289a7e69-5e82-4643-83ed-2dcd134050a2,White,2021-12-12,2025-09-06,34 months,930,4.7,4408,458,10
prod-00346,Doritos Nacho Cheese (346),Snacks,35.91,2447765f-361b-4116-9017-aff147c150dd,Green,2020-02-13,2025-10-30,18 months,51,4.5,518,1112,10
prod-00347,Horizon Organic Whole Milk (347),Dairy,8.12,0c9917ec-594b-415b-8a34-58d7ba68fd18,White,2023-11-11,2029-01-08,17 months,946,5.0,1975,1352,20
prod-00348,Kind Protein Bars (348),Snacks,39.94,b67716af-bf3d-4a7b-bc92-b5214424f05f,Orange,2024-05-03,2028-05-04,20 months,353,3.5,3255,1737,0
prod-00349,Sweet Potatoes (349),Vegetables,40.25,47f0e823-2cc7-4688-9d7e-a05a85856fe3,Red,2024-07-20,2029-06-06,10 months,303,4.7,1018,1929,10
prod-00350,Avocados 4-Pack (350),Fruits,27.47,918a3577-3c39-4fa1-aa47-05a5f059d1af,Purple,2020-09-20,2027-11-04,7 months,701,4.5,4972,1370,20
prod-00351,Entenmann's Chocolate Donuts (351),Bakery,93.65,48d26893-6da4-42f6-b284-0bbfb3f12c72,Yellow,2023-10-17,2025-08-06,21 months,502,3.7,4154,1215,10
prod-00352,Nestle Pure Life Water 6-Pack (352),Beverages,43.22,92d16780-8f5f-43a7-b899-144f0a39b8a4,Black,2020-09-09,2029-08-09,7 months,86,4.5,3918,946,15
prod-00353,Lay's Classic Potato Chips (353),Snacks,91.20,49917f14-724f-493e-965d-41dc70c6d1dd,Orange,2021-04-18,2024-11-12,30 months,209,3.2,4371,747,10
prod-00354,Dole Pineapple Chunks (354),Fruits,17.34,6969f3fc-1af2-4230-ba9a-bf25b0549ff4,White,2019-12-18,2026-12-27,14 months,58,4.6,2731,100,10
prod-00355,Organic Gala Apples (355),Fruits,46.93,bfcc8901-9787-44aa-a082-2755473a467e,White,2019-11-10,2026-04-16,12 months,282,4.1,3774,414,20
prod-00356,Lay's Classic Potato Chips (356),Snacks,11.76,8b2346de-fe73-4cc1-96ea-131639a20c98,Yellow,2024-07-21,2026-05-14,23 months,148,3.6,1445,1414,10
prod-00357,Lipton Green Tea (357),Beverages,64.44,361da0c4-047f-4f80-bd4a-287143449889,Orange,2022-12-26,2024-10-20,18 months,708,4.3,4730,1369,20
prod-00358,Marie Callender's Chicken Pot Pie (358),Frozen Foods,31.27,b67f790d-f3a0-4b80-bf02-0499ca405459,Purple,2022-05-15,2024-11-05,27 months,865,4.3,1929,1363,30
prod-00359,Roma Tomatoes (359),Vegetables,25.27,0252e5d5-d94d-42e4-9d60-5626d48fb7c6,Purple,2023-10-03,2028-02-06,35 months,257,3.4,1763,580,0
prod-00360,Strawberries 1lb (360),Fruits,13.56,3e498901-d370-4342-81f2-fb3d240ca83b,Blue,2023-07-31,2025-10-01,14 months,180,3.1,4519,1395,20
prod-00361,Chobani Greek Yogurt (361),Dairy,64.24,561154a4-bfd9-4bb4-9baa-fcdc1a368156,Green,2020-10-03,2029-05-19,9 months,453,3.9,184,753,25
prod-00362,Red Bell Peppers (362),Vegetables,61.71,370e82be-c87a-4316-aa9c-d0a78c21db5a,Black,2023-08-22,2026-12-22,33 months,201,4.1,3912,1640,30
prod-00363,Ben & Jerry's Chocolate Fudge Brownie (363),Frozen Foods,4.15,3d153149-458e-4b82-9558-155b39667bd5,Green,2020-07-24,2027-06-11,26 months,103,4.8,986,947,0
prod-00364,Lay's Classic Potato Chips (364),Snacks,77.60,e70fcc42-94dd-4d44-87dd-0421b2958419,White,2023-12-06,2026-11-24,14 months,169,4.9,3439,888,25
prod-00365,Pringles Sour Cream & Onion (365),Snacks,21.01,1fc394b7-d703-4c1c-899a-f01d7f705201,Black,2019-10-30,2024-10-29,36 months,722,4.1,4307,413,10
prod-00366,Stouffer's Lasagna (366),Frozen Foods,60.36,2c07a1f7-e6c9-42b8-be84-6910dd90c88e,Red,2023-07-20,2025-11-01,33 months,969,4.5,2775,1692,0
prod-00367,Sargento Shredded Cheddar (367),Dairy,24.69,aca495ad-5103-41e8-a114-1198160b4c07,Purple,2022-11-29,2028-10-07,16 months,677,3.9,2897,238,5
prod-00368,Nature Valley Granola Bars (368),Snacks,48.87,b690694f-b088-4b1d-8204-7228d9b7ac33,Blue,2021-01-20,2027-07-01,27 months,636,4.5,4247,597,25
prod-00369,Oroweat Whole Grain Bread (369),Bakery,84.21,f3b14520-e119-45e7-8dcb-074faf561c5f,Red,2024-02-14,2025-03-29,19 months,674,3.4,2231,1450,5
prod-00370,Lipton Green Tea (370),Beverages,55.67,c1a40d47-cf04-4340-b026-63dec24cbb43,Purple,2020-12-31,2028-01-12,31 months,469,3.7,3794,220,20
prod-00371,Sargento Shredded Cheddar (371),Dairy,70.95,54299caf-6dfe-4f34-b903-e286f90a4835,Orange,2021-10-09,2026-11-10,25 months,471,4.3,2859,1515,15
prod-00372,Lay's Classic Potato Chips (372),Snacks,40.71,2735a74b-9080-4a61-be54-5fad2a98b381,Blue,2020-03-29,2029-04-12,20 months,153,3.0,2878,564,10
prod-00373,Seedless Red Grapes (373),Fruits,35.96,ed4c0705-cc9e-4704-8f3d-dbcb66971f49,White,2024-03-18,2027-09-26,7 months,901,4.4,840,1089,30
prod-00374,Dole Pineapple Chunks (374),Fruits,93.68,a3e770fc-57f1-40e1-a0dd-467677d7f1b5,Yellow,2020-05-26,2025-11-08,18 months,303,4.7,2976,1009,25
prod-00375,Tropicana Orange Juice 1L (375),Beverages,77.80,05d65aba-188c-4a73-a972-f13c6129a9b6,Red,2022-07-23,2027-03-24,9 months,276,3.8,4620,1300,30
prod-00376,Blueberries Pint (376),Fruits,22.97,5401cc33-453a-4578-a089-9c6e9f354725,Red,2024-01-23,2028-06-28,16 months,161,3.9,1811,463,5
prod-00377,Russet Potatoes 5lb (377),Vegetables,12.29,a09748e0-c284-49ec-9d84-ffce9bf2b4c9,Orange,2020-07-23,2024-10-19,26 months,559,4.7,155,1621,15
prod-00378,Popcorners Kettle Corn (378),Snacks,36.90,fd43ee6d-dcdf-4cde-ad28-de69b22628da,Red,2021-10-18,2028-01-17,8 months,522,4.6,3462,260,20
prod-00379,Sweet Potatoes (379),Vegetables,80.25,3ca4490d-aa94-4527-b32d-c165b4fe7f24,Black,2022-05-19,2026-02-08,26 months,148,3.6,2959,763,0
prod-00380,Lay's Classic Potato Chips (380),Snacks,71.42,7a983a00-8f9c-4b51-93dc-acd584099ddb,Blue,2024-06-15,2029-02-19,23 months,202,3.6,906,1066,10
prod-00381,Hot Pockets Ham & Cheese (381),Frozen Foods,93.63,20c89cb1-1a24-4f5f-9587-959af05c20ea,Purple,2021-10-26,2025-04-10,29 months,910,4.4,3156,649,25
prod-00382,Popcorners Kettle Corn (382),Snacks,60.43,169443cf-878b-44c5-ab5e-71c5fc445ba1,Red,2021-05-30,2027-08-15,12 months,963,4.1,4850,1458,0
prod-00383,Thomas' English Muffins (383),Bakery,34.42,d9e03ee6-c1e3-47c3-810e-8131941e9f7c,Red,2021-06-03,2028-09-13,9 months,945,3.3,1106,1173,10
prod-00384,Birds Eye Steamfresh Broccoli (384),Frozen Foods,85.79,47fb44d8-30eb-48b1-8988-df0466063a91,Blue,2022-06-21,2028-07-12,36 months,927,3.6,4203,846,5
prod-00385,Cabot Vermont Cheddar (385),Dairy,73.32,7f04447e-1436-43d8-991d-63f9ebbd696d,Black,2022-02-14,2027-02-16,8 months,387,4.8,1881,188,15
prod-00386,Wonder Bread Classic White (386),Bakery,62.83,5f04154f-fa54-4bac-a3ec-d25a0b7e8b1c,Orange,2022-04-04,2026-08-20,17 months,755,4.4,1089,1699,20
prod-00387,Organic Baby Spinach (387),Vegetables,12.09,8f6886b1-efb3-4d68-b5c9-001e143b5127,Purple,2024-07-08,2024-11-19,7 months,871,5.0,4033,992,10
prod-00388,DiGiorno Pepperoni Pizza (388),Frozen Foods,16.43,fddd42fb-98d5-48be-9ab2-99b9a8c4bf61,Black,2020-03-27,2027-01-15,22 months,212,4.5,3264,820,5
prod-00389,Hot Pockets Ham & Cheese (389),Frozen Foods,37.24,0f990f28-f714-4463-a783-dcebfc186a14,Orange,2023-08-04,2026-05-25,12 months,769,4.9,3469,1348,25
prod-00390,Popcorners Kettle Corn (390),Snacks,75.14,37568902-1688-42fc-bf38-8c7c42c24980,Orange,2023-10-21,2025-11-11,20 months,730,3.4,2178,485,20
prod-00391,Land O'Lakes Butter (391),Dairy,85.40,a7e8fa75-eb89-407a-bdb0-a2f52639401a,Green,2020-06-04,2025-03-19,13 months,210,4.5,477,1290,10
prod-00392,Ben & Jerry's Chocolate Fudge Brownie (392),Frozen Foods,63.36,0741c6e7-8ede-4a34-8d73-cb152dd75ff0,Red,2021-12-20,2028-11-20,30 months,629,3.0,2477,1837,30
prod-00393,Broccoli Crowns (393),Vegetables,13.59,d136f598-bd2e-42b2-be08-1e49b1cf656d,Purple,2022-07-22,2025-06-15,16 months,850,4.3,381,753,5
prod-00394,Avocados 4-Pack (394),Fruits,13.57,5f71a1c3-c192-49b9-941a-82140051406b,Yellow,2022-02-22,2024-10-03,9 months,447,3.9,4834,436,20
prod-00395,Marie Callender's Chicken Pot Pie (395),Frozen Foods,98.91,607eff50-8ef0-49e0-8077-6735fdca9a73,Yellow,2024-08-20,2025-12-18,21 months,326,3.7,3019,689,0
prod-00396,Philadelphia Cream Cheese (396),Dairy,24.64,57eb2173-c04d-444a-a4a9-27b9691338de,Green,2024-07-28,2025-05-25,20 months,865,4.7,4264,534,30
prod-00397,Red Bell Peppers (397),Vegetables,67.89,6d03365f-2180-4a70-b82c-77e7374742ea,Red,2022-05-13,2027-07-28,25 months,965,4.7,3694,1645,15
prod-00398,Coca-Cola Classic 12-Pack (398),Beverages,36.01,f9aaae9b-de55-4617-8939-ece1e06c955e,Yellow,2022-03-14,2026-05-20,34 months,553,3.0,1938,1371,15
prod-00399,Sara Lee Honey Wheat Bread (399),Bakery,29.28,df7f684b-0569-4c5a-be4b-8386193bc767,Orange,2023-07-13,2028-06-24,36 months,945,4.2,4532,1167,25
prod-00400,Navel Oranges (400),Fruits,50.30,14a2e6c4-d088-4d58-823b-97c6a6447b1a,Red,2020-11-24,2026-04-10,11 months,441,3.7,2992,586,30
prod-00401,Russet Potatoes 5lb (401),Vegetables,17.95,2fb47ddc-00e6-48c8-ab53-25ee59baa112,Purple,2023-01-16,2025-01-14,34 months,184,3.8,314,1931,30
prod-00402,Roma Tomatoes (402),Vegetables,96.58,6e3cc2e5-de44-44ee-a54e-291d14076301,Blue,2021-10-11,2029-06-01,28 months,244,4.7,4830,1600,25
prod-00403,Red Bull Energy Drink (403),Beverages,17.21,9d4f3ebb-abd6-4434-a452-b171d29904ec,White,2023-12-16,2027-12-26,27 months,450,3.6,4618,208,0
prod-00404,Pringles Sour Cream & Onion (404),Snacks,11.56,252ac0f4-b0a6-4321-b319-6b8e43c654a9,Orange,2020-11-12,2025-06-23,28 months,689,4.9,2220,799,15
prod-00405,Organic Gala Apples (405),Fruits,43.97,8d231f60-55b1-4102-9a31-dca2e6f33b9d,Blue,2020-08-17,2025-04-13,28 months,82,3.4,3893,1193,15
prod-00406,King's Hawaiian Rolls (406),Bakery,39.27,8d6fdd59-8e95-48c0-b1c7-4042dd1c2bde,White,2022-03-04,2028-12-21,22 months,737,4.3,2970,1867,10
prod-00407,Hot Pockets Ham & Cheese (407),Frozen Foods,13.74,072e4cae-9645-437c-87f6-c883ea1cb653,Yellow,2022-06-21,2028-11-28,30 months,509,4.3,885,642,5
prod-00408,Horizon Organic Whole Milk (408),Dairy,13.79,f0bd4a9d-8d2e-41ae-9f31-2d606ae1ff6a,Purple,2023-07-27,2027-08-30,15 months,932,3.5,1037,904,0
prod-00409,Red Bull Energy Drink (409),Beverages,20.94,d31070a6-6063-4bd9-b966-8d3d8061ddf6,Black,2020-05-01,2025-08-28,13 months,519,3.6,1789,1821,25
prod-00410,Broccoli Crowns (410),Vegetables,98.76,775d96ae-eb61-432a-be22-c07b01d4b184,Blue,2022-04-15,2026-05-06,16 months,424,4.7,3811,782,5
prod-00411,Lipton Green Tea (411),Beverages,65.54,c3c47261-1533-4dd5-bcee-e17f5270fb16,Yellow,2019-10-31,2025-06-07,15 months,71,4.5,1356,1232,15
prod-00412,Wonder Bread Classic White (412),Bakery,72.91,87b801cc-2bfb-4242-a7f2-7019e1b70025,Green,2020-02-16,2027-10-04,6 months,799,3.7,3212,708,5
prod-00413,Strawberries 1lb (413),Fruits,62.78,a22c342e-a927-4b5b-827a-64d5967fd30f,Green,2022-12-18,2029-04-04,11 months,719,4.1,4634,938,20
prod-00414,Wonder Bread Classic White (414),Bakery,36.68,456a8f2d-6629-4619-9cf0-8004d174361d,Yellow,2023-12-05,2025-06-03,36 months,87,3.1,1437,649,0
prod-00415,Popcorners Kettle Corn (415),Snacks,57.23,6e237c1c-2e15-43a4-b317-d6865a5e8009,Blue,2020-01-03,2028-06-22,24 months,279,3.4,369,363,0
prod-00416,Sara Lee Honey Wheat Bread (416),Bakery,66.15,2ffc8c7e-feee-4354-bd85-d2caac042953,Red,2023-11-28,2028-05-16,31 months,414,4.0,1590,389,30
prod-00417,Wonder Bread Classic White (417),Bakery,68.84,14ba3db9-6932-4941-953f-e6c1395c6e19,Purple,2022-06-19,2027-12-06,31 months,612,3.2,2221,244,30
prod-00418,Philadelphia Cream Cheese (418),Dairy,60.53,e4864452-88ee-409b-acac-ab1ceed4b277,Red,2019-09-11,2025-03-03,34 months,487,4.7,1780,628,0
prod-00419,Green Giant Cauliflower Rice (419),Frozen Foods,41.60,6f93a4ff-073e-4919-9eee-927592f13303,Red,2022-01-29,2028-11-29,22 months,825,4.4,4869,193,10
prod-00420,Ben & Jerry's Chocolate Fudge Brownie (420),Frozen Foods,57.90,1bcf787a-fa19-46c3-971e-4378c75b34d6,Blue,2020-11-07,2025-06-21,23 months,332,4.9,3953,437,5
prod-00421,Land O'Lakes Butter (421),Dairy,70.87,2752d61c-7569-4e84-8989-2f9e6ef43315,Orange,2023-06-05,2027-04-22,19 months,76,4.4,509,1688,5
prod-00422,Pringles Sour Cream & Onion (422),Snacks,1.42,82b0836b-8298-42cd-9e59-0cbff01f4d6b,Purple,2020-07-25,2026-02-15,29 months,275,4.9,1541,1098,25
prod-00423,Carrots 2lb Bag (423),Vegetables,43.55,b160afff-4cd5-4f55-a8ad-4b3b1179552b,Black,2020-03-08,2026-12-21,36 months,326,4.1,2358,1955,10
prod-00424,Sara Lee Honey Wheat Bread (424),Bakery,16.10,319a1274-88de-4de2-bc0c-02e55be1bae2,Yellow,2020-06-25,2028-10-18,24 months,847,4.2,891,1744,0
prod-00425,Pepsi Zero Sugar (425),Beverages,66.65,b733127b-0976-490c-94fa-79ff2288a26f,Purple,2019-09-19,2025-02-12,23 months,658,5.0,459,1692,10
prod-00426,Land O'Lakes Butter (426),Dairy,9.57,824569d7-bec3-4798-aec0-47ff09a4964a,Yellow,2022-05-21,2027-09-02,8 months,333,4.3,4777,1783,10
prod-00427,Cucumbers 2-Pack (427),Vegetables,44.22,4ffb9df6-8849-438b-849f-8ebe9d11978e,Orange,2023-11-07,2029-06-08,6 months,928,3.1,522,1184,15
prod-00428,Silk Almond Milk (428),Dairy,77.64,080c10cd-a1f7-480d-8b83-16590e401fab,Black,2022-01-03,2025-05-01,20 months,530,4.4,220,1660,0
prod-00429,Starbucks Cold Brew (429),Beverages,12.34,4aa645e4-5f26-4291-97eb-bd1b3fe63e20,Purple,2021-02-01,2026-10-10,9 months,502,4.8,2320,177,25
prod-00430,Strawberries 1lb (430),Fruits,46.49,ad6afcc9-f764-42ea-919a-f4254c5b58cd,Orange,2021-12-24,2029-02-07,36 months,878,4.6,4229,1662,20
prod-00431,Roma Tomatoes (431),Vegetables,92.77,396be897-8fe7-47c4-b055-6d5024682656,Red,2020-11-30,2024-11-06,8 months,865,4.2,3065,1554,25
prod-00432,Red Bell Peppers (432),Vegetables,47.43,66b86f68-e372-44e8-a720-adc7432a6ab9,White,2022-07-23,2026-03-11,22 months,708,4.3,170,198,15
prod-00433,Cabot Vermont Cheddar (433),Dairy,25.80,2073d39d-60c6-40e1-8871-644b617e1269,Orange,2021-08-07,2027-05-19,9 months,565,5.0,4740,1663,0
prod-00434,Eggo Waffles Homestyle (434),Frozen Foods,48.77,f02df263-74ae-4bd0-af1d-56c551864cc8,Purple,2024-01-03,2024-11-04,9 months,596,3.2,3792,745,30
prod-00435,Organic Gala Apples (435),Fruits,19.16,8ed261eb-30fc-426c-8a78-65c50f3eeea3,Yellow,2022-08-16,2028-07-05,13 months,241,4.3,4730,908,0
prod-00436,Horizon Organic Whole Milk (436),Dairy,4.53,3b6c8bf3-00fa-4246-88cc-20478298d34c,Blue,2021-12-21,2026-10-22,36 months,98,3.6,3829,1438,0
prod-00437,Horizon Organic Whole Milk (437),Dairy,1.13,f2e9ea6e-a1b8-46ff-a775-96ff8547bb12,White,2021-06-30,2026-06-18,6 months,561,4.3,113,1346,5
prod-00438,Hot Pockets Ham & Cheese (438),Frozen Foods,43.93,e5dd12d8-1138-457d-b65d-241e341ed9d6,Orange,2020-05-01,2025-01-13,13 months,66,4.2,4000,1969,0
prod-00439,Eggo Waffles Homestyle (439),Frozen Foods,57.20,d887c356-ddcf-453e-8548-bceddd53518b,Yellow,2021-05-13,2029-01-31,6 months,221,3.3,3719,1312,0
prod-00440,Oreo Double Stuf Cookies (440),Snacks,91.19,51d232ce-fdb9-4e5b-a747-80e0251a912f,Yellow,2022-08-28,2028-08-14,10 months,269,3.4,370,1075,20
prod-00441,Nature Valley Granola Bars (441),Snacks,55.17,cf3c74c3-f73f-4e0e-9c87-38db255399d2,Purple,2020-08-28,2026-02-23,32 months,207,4.2,3224,404,0
prod-00442,Sara Lee Honey Wheat Bread (442),Bakery,26.47,490c550f-ecff-4cc8-bd43-fb4250ba92d2,Green,2024-01-08,2025-10-06,12 months,526,3.3,1683,975,10
prod-00443,Thomas' English Muffins (443),Bakery,85.56,de8c9e0a-ae0c-4fd7-afae-0d4c5c79e4d4,Black,2020-05-10,2026-01-10,22 months,95,3.5,4658,455,0
prod-00444,Kind Protein Bars (444),Snacks,62.67,4e6616d0-8750-4a18-8f5f-bc974de2c15b,Yellow,2023-07-04,2026-02-19,10 months,422,4.7,622,872,0
